"localID","teamName","firstName","lastName","primaryPosition","pitcherRole","power","contact","speed","fielding","arm","velocity","junk","accuracy","age","trait","subType","league","gender","throws","bats","secondaryPosition","jerseyNumber","rating","trait1","chemistry1","trait2","chemistry2","careerStart","careerEnd","fourSeamFastball","twoSeamFastball","screwball","changeup","forkball","curveball","slider","cutFastball","windup","pitchAngle","playerChemistry","salary"
502,,"Eric","Davis",9,,79,32,96,73,29,,,,26,,,"legends","",1,1,11,"44",40.86285400390625,,,"","",1984,2001,"","","","","","","","",4,3,"Scholarly","#N/A"
503,"Thrillers","Andre","Dawson",8,,72,62,83,69,60,,,,39,0,1,"legends","",1,1,11,"10",8.99949836730957,"POW vs LHP","Spirited","","",1976,1996,"","","","","","","","",4,3,"Scholarly","#N/A"
506,"Rakers","Carlos","Delgado",3,,96,48,50,53,11,,,,27,,,"legends","",1,"",7,"25",14.290225982666016,,,"","",1993,2009,"","","","","","","","",4,3,"Spirited","#N/A"
508,"Mammotanks","Ray","Durham",4,,47,58,86,32,45,,,,35,,,"legends","",1,2,"","5",49.54768753051757,,,"","",1995,2008,"","","","","","","","",4,3,"Spirited","#N/A"
511,"Spirit","Jim","Edmonds",8,,86,43,61,92,87,,,,21,17,7,"legends","","","",12,"15",16.483985900878906,"Easy Target","Crafty","Dive Wizard","Spirited",1993,2010,"","","","","","","","",4,3,"Scholarly","#N/A"
512,"Joyriders","Dwight","Evans",9,,84,69,79,68,91,,,,34,,,"legends","",1,1,3,"24",23.04939842224121,,,"","",1972,1991,"","","","","","","","",4,3,"","#N/A"
514,,"Darrell","Evans",5,,79,60,66,73,55,,,,37,,,"legends","",1,"",3,"41",61.32105255126953,,,"","",1969,1989,"","","","","","","","",4,3,"Disciplined","#N/A"
515,"Rakers","Jeff","Fassero",1,2,2,0,55,74,,49,39,58,22,18,6,"legends","","","","","13",58.87773513793945,"Pick Officer","Crafty","","",1991,2006,1,"","",1,"",1,1,1,1,2,"","#N/A"
516,"Originators","Bob","Feller",1,1,15,5,5,50,,90,74,43,18,32,6,"legends","",1,1,"","91",21.3597412109375,"Clutch","Spirited","","",1936,1956,1,1,"",1,"",1,1,"",4,2,"Disciplined","#N/A"
518,"Originators","Rollie","Fingers",1,4,11,6,1,77,,69,77,83,33,20,6,"legends","",1,1,"","34",41.84980773925781,"Rally Stopper","Spirited","","",1968,1985,1,1,"","",1,"",1,"",4,1,"","#N/A"
519,"Joyriders","John","Franco",1,3,0,4,27,78,,62,81,60,33,32,6,"legends","","","","","31",39.214622497558594,"Clutch","Spirited","","",1984,2005,1,1,1,1,"","",1,"","",2,"Scholarly","#N/A"
521,,"Greg","Gagne",6,,40,37,75,59,91,,,,24,,,"legends","",1,1,"","7",45.386322021484375,,,"","",1983,1997,"","","","","","","","",4,3,"","#N/A"
522,"Rakers","Eric","Gagne",1,4,6,4,19,44,,80,45,24,22,7,6,"legends","",1,1,"","38",66.9345703125,"K Collector","Competitive","","",1999,2008,1,"","",1,1,"",1,"",1,2,"Spirited","#N/A"
523,"Joyriders","Ron","Gant",7,,77,34,87,39,38,,,,21,27,6,"legends","",1,1,11,"6",12.564213752746582,"Base Rounder","Disciplined","","",1987,2003,"","","","","","","","",4,3,"Disciplined","#N/A"
524,"Originators","Steve","Garvey",3,,53,81,53,64,9,,,,22,2,7,"legends","",1,1,5,"6",1.129493236541748,"RBI Zero","Spirited","","",1970,1987,"","","","","","","","",4,3,"Crafty","#N/A"
526,"Empire","Jason","Giambi",3,,91,54,49,47,10,,,,24,26,7,"legends","",1,"",7,"16",47.51198959350586,"Slow Poke","Competitive","Stimulated","Crafty",1995,2014,"","","","","","","","",4,3,"Crafty","#N/A"
529,"Thrillers","Kirk","Gibson",7,,69,41,92,36,18,,,,23,0,0,"legends","","","",11,"23",12.220966339111328,"POW vs RHP","Spirited","Pinch perfect","Disciplined",1979,1995,"","","","","","","","",4,3,"Disciplined","#N/A"
530,"Joyriders","Tom","Glavine",1,1,7,0,19,90,,54,75,73,19,22,19,"legends","","","","","47",20.914073944091797,"Elite CH","Scholarly","","",1987,2008,1,1,"",1,"",1,1,"","",3,"Crafty","#N/A"
533,,"Alex","Gordon",5,,67,46,47,59,83,,,,20,27,7,"legends","",1,"",7,"4",13.304241180419922,"Base Jogger","Disciplined","","",2007,2020,"","","","","","","","",4,3,"Crafty","#N/A"
534,"Thrillers","Goose","Gossage",1,4,6,3,3,35,,97,86,60,35,20,6,"legends","",1,1,"","54",16.43101692199707,"Rally Stopper","Spirited","Elite 2F","Scholarly",1972,1994,1,1,"",1,"",1,"","",4,2,"Crafty","#N/A"
535,"Joyriders","Mark","Grace",3,,42,93,60,68,10,,,,21,12,11,"legends","","","","","17",0.72635418176651,"Little Hack","Scholarly","","",1988,2003,"","","","","","","","",4,3,"","#N/A"
536,,"Eddie","Guardado",1,3,2,0,7,49,,40,45,63,21,33,26,"legends","","",1,"","18",33.8797607421875,"Volatile","Disciplined","","",1993,2009,1,"","",1,"","",1,"","",3,"","#N/A"
537,"Mammotanks","Vladimir","Guerrero",9,,83,87,62,12,75,,,,23,11,6,"legends","",1,1,"","27",39.02314758300781,"Bad Ball Hitter","Crafty","Cannon Arm","Competitive",1996,2011,"","","","","","","","",4,3,"Spirited","#N/A"
539,"Thrillers","Ron","Guidry",1,2,4,7,0,68,,88,24,84,23,18,6,"legends","","","","","49",9.276994705200195,"Pick Officer","Crafty","","",1975,1988,1,1,"","","",1,1,"",4,3,"Spirited","#N/A"
543,"Originators","Dick","Hall",1,2,13,14,15,45,,33,24,82,34,24,22,"legends","",1,1,"","29",13.508312225341797,"Two Way (OF)","Spirited","","",1952,1971,1,1,"",1,"","",1,"",4,2,"Crafty","#N/A"
545,,"Brian","Harper",2,,25,78,31,28,39,,,,26,1,1,"legends","",1,1,7,"12",11.934250831604002,"CON vs LHP","Spirited","","",1979,1995,"","","","","","","","",4,3,"Crafty","#N/A"
547,,"Toby","Harrah",5,,53,76,86,45,94,,,,21,,,"legends","",1,1,6,"11",31.15818977355957,,,"","",1969,1986,"","","","","","","","",4,3,"","#N/A"
548,"Thrillers","Tom","Henke",1,3,5,6,3,64,,63,96,68,38,19,7,"legends","",1,1,"","50",16.08499526977539,"Falls Behind","Scholarly","","",1982,1995,1,"","","",1,"",1,"",1,2,"Crafty","#N/A"
549,"Spirit","Pat","Hentgen",1,1,0,0,14,61,,44,58,58,28,25,6,"legends","",1,1,"","41",38.06552505493164,"Metal Head","Disciplined","","",1991,2004,1,"","",1,"",1,"",1,3,2,"Disciplined","#N/A"
550,"Spirit","Roberto","Hernandez",1,4,6,2,2,31,,92,66,48,27,,,"legends","",1,1,"","39",22.202150344848633,,,"","",1991,2007,1,"","","","","",1,"",1,3,"Disciplined","#N/A"
551,"Thrillers","Keith","Hernandez",3,,49,85,69,74,18,,,,32,1,0,"legends","","","","","17",40.335453033447266,"CON vs RHP","Spirited","","",1974,1990,"","","","","","","","",4,3,"Spirited","#N/A"
552,"Boomers","Tom","Herr",4,,15,67,76,67,43,,,,39,,,"legends","",1,2,"","28",3.9374842643737793,,,"","",1979,1991,"","","","","","","","",4,3,"Scholarly","#N/A"
554,"Thrillers","Al","Holland",1,3,1,2,22,2,,33,63,47,34,,,"legends","","",1,"","19",14.531079292297363,,,"","",1977,1987,1,1,"",1,"",1,"","",4,2,"Scholarly","#N/A"
555,,"Ryan","Howard",3,,96,11,41,44,9,,,,32,0,0,"legends","","","","","6",16.4254150390625,"POW vs RHP","Spirited","Easy Target","Crafty",2004,2016,"","","","","","","","",4,3,"Disciplined","#N/A"
556,"Rakers","Orlando","Hudson",4,,36,51,75,82,50,,,,39,26,6,"legends","",1,2,5,"1",21.197731018066406,"Sprinter","Competitive","","",2002,2012,"","","","","","","","",4,3,"Crafty","#N/A"
557,"Mammotanks","Torii","Hunter",8,,66,47,65,78,65,,,,23,29,6,"legends","",1,1,11,"48",22.984039306640625,"Magic Hands","Disciplined","","",1998,2015,"","","","","","","","",4,3,"","#N/A"
560,"Spirit","Mike","Jackson",1,3,2,7,0,58,,86,75,40,20,5,13,"legends","",1,1,"","42",33.00724792480469,"Reverse Splits","Crafty","BB Prone","Disciplined",1986,2004,1,"","",1,"",1,1,"",1,3,"Scholarly","#N/A"
561,"Boomers","Tommy","John",1,2,9,5,5,94,,62,58,90,26,6,6,"legends","","",1,"","25",43.629302978515625,"Composed","Disciplined","Injury Prone","Competitive",1963,1989,"",1,"",1,"",1,"",1,4,2,"","#N/A"
564,"Spirit","Randy","Johnson",1,1,7,1,7,11,,98,86,74,23,7,6,"legends","","",1,"","51",26.465133666992188,"K Collector","Competitive","Elite SL","Scholarly",1988,2009,1,1,"","",1,"",1,"",1,1,"Crafty","#N/A"
565,"Empire","Andruw","Jones",8,,87,33,75,98,81,,,,32,37,6,"legends","",1,1,11,"25",60.17121124267578,"Dive Wizard","Spirited","","",1996,2012,"","","","","","","","",4,3,"Scholarly","#N/A"
567,,"Wally","Joyner",3,,47,76,54,65,7,,,,27,3,2,"legends","","","","","21",54.859703063964844,"High Pitch","Disciplined","","",1986,2001,"","","","","","","","",4,3,"Disciplined","#N/A"
568,"Rakers","Jason","Kendall",2,,24,84,71,87,79,,,,34,34,7,"legends","",1,1,"","18",9.539216995239258,"Injury Prone","Competitive","","",1996,2010,"","","","","","","","",4,3,"Spirited","#N/A"
569,"Joyriders","Chuck","Knoblauch",4,,33,80,95,34,59,,,,20,13,6,"legends","",1,1,7,"77",3.8110556602478027,"Rally Starter","Spirited","Wild Thrower","Crafty",1991,2002,"","","","","","","","",4,3,"","#N/A"
570,"Spirit","Paul","Konerko",3,,78,61,40,62,11,,,,21,0,1,"legends","",1,1,5,"14",30.583213806152344,"POW vs LHP","Spirited","","",1997,2014,"","","","","","","","",4,3,"Crafty","#N/A"
571,"Thrillers","John","Kruk",7,,36,61,60,50,65,,,,21,10,8,"legends","","","",3,"11",14.074439048767088,"Fastball Hitter","Disciplined","Slow Poke","Competitive",1986,1995,"","","","","","","","",4,3,"Scholarly","#N/A"
572,"Thrillers","Mike","Krukow",1,1,14,1,24,46,,53,32,55,29,6,7,"legends","",1,1,"","39",22.72283935546875,"BB Prone","Disciplined","","",1976,1989,1,1,"",1,"",1,1,"",1,2,"Scholarly","#N/A"
573,,"Mark","Langston",1,1,7,0,15,61,,64,84,56,21,19,7,"legends","","",1,"","12",25.6668758392334,"Falls Behind","Scholarly","","",1984,1999,1,"","",1,"",1,1,"",3,3,"Scholarly","#N/A"
574,"Boomers","Carney","Lansford",5,,39,83,77,52,75,,,,21,3,4,"legends","",1,1,3,"4",31.298809051513672,"Inside Pitch","Disciplined","","",1978,1992,"","","","","","","","",4,3,"","#N/A"
577,"Mammotanks","Barry","Larkin",6,,47,85,91,74,87,,,,36,29,6,"legends","",1,1,"","11",49.77908706665038,"Magic Hands","Disciplined","","",1986,2004,"","","","","","","","",4,3,"","#N/A"
578,,"Adam","LaRoche",3,,74,31,40,62,15,,,,25,8,7,"legends","","","","","25",18.84677505493164,"Bad Jumps","Crafty","Pinch perfect","Disciplined",2004,2015,"","","","","","","","",4,3,"Scholarly","#N/A"
581,,"Mike","Lieberthal",2,,48,54,35,59,56,,,,34,,,"legends","",1,1,"","24",50.49768829345703,,,"","",1994,2007,"","","","","","","","",4,3,"Disciplined","#N/A"
582,"Boomers","Frank","Linzy",1,3,2,2,7,97,,52,48,61,27,18,7,"legends","",1,1,"","35",64.58843231201172,"Easy Jumps","Crafty","Consistent","Disciplined",1963,1974,1,"","",1,"",1,"","",4,2,"Scholarly","#N/A"
585,"Joyriders","Javy","Lopez",2,,76,59,44,52,64,,,,36,1,1,"legends","",1,1,"","8",31.275941848754883,"CON vs LHP","Spirited","Injury Prone","Competitive",1992,2006,"","","","","","","","",4,3,"Crafty","#N/A"
586,"Mammotanks","Mark","Loretta",6,,21,76,50,62,58,,,,23,27,7,"legends","",1,1,10,"3",0.551327109336853,"Base Jogger","Disciplined","","",1995,2009,"","","","","","","","",4,3,"Spirited","#N/A"
587,"Empire","Derek","Lowe",1,2,7,3,22,86,,38,65,70,28,6,6,"legends","",1,1,"","32",11.1489896774292,"Composed","Disciplined","","",1997,2013,"",1,"",1,"","",1,"",4,2,"Scholarly","#N/A"
590,"Joyriders","Tino","Martinez",3,,73,60,49,53,9,,,,36,14,6,"legends","",1,"","","21",30.256877899169922,"First Pitch Slayer","Competitive","Slow Poke","Competitive",1990,2005,"","","","","","","","",4,3,"Disciplined","#N/A"
591,"Joyriders","Edgar","Martinez",5,,76,89,60,38,90,,,,26,2,6,"legends","",1,1,3,"11",14.142133712768555,"RBI Hero","Spirited","","",1987,2004,"","","","","","","","",4,3,"Scholarly","#N/A"
592,"Joyriders","Dennis","Martinez",1,1,3,1,22,81,,51,52,79,39,19,6,"legends","",1,1,"","32",56.153099060058594,"Gets Ahead","Scholarly","","",1976,1998,1,1,"",1,"",1,1,"",2,3,"Spirited","#N/A"
593,"Originators","Tippy","Martinez",1,3,2,3,3,58,,32,78,9,36,18,6,"legends","","","","","23",45.547615051269524,"Pick Officer","Crafty","","",1974,1988,1,"","",1,"",1,"",1,3,2,"Disciplined","#N/A"
596,"Mammotanks","Joe","Mauer",2,,62,84,36,67,93,,,,22,33,25,"legends","",1,"",3,"7",38.11576843261719,"Consistent","Disciplined","","",2004,2018,"","","","","","","","",4,3,"Disciplined","#N/A"
599,"Mammotanks","Fred","McGriff",3,,89,58,59,56,15,,,,24,0,0,"legends","","","","","29",26.476789474487305,"POW vs RHP","Spirited","","",1986,2004,"","","","","","","","",4,3,"","#N/A"
600,,"Kevin","Millwood",1,1,16,2,10,51,,47,65,62,37,,,"legends","",1,1,"","34",1.1410311460494995,,,"","",1997,2012,"",1,"","","",1,1,1,"",3,"Disciplined","#N/A"
601,,"Greg","Minton",1,3,6,5,27,94,,59,66,48,32,,,"legends","",1,2,"","38",1.5939202308654785,,,"","",1975,1990,1,1,"","","",1,1,"","",3,"Spirited","#N/A"
603,"Spirit","Paul","Molitor",5,,54,92,93,69,66,,,,36,3,4,"legends","",1,1,10,"4",20.793659210205078,"Inside Pitch","Disciplined","Clutch","Spirited",1978,1998,"","","","","","","","",4,3,"Spirited","#N/A"
607,"Spirit","Jeff","Montgomery",1,3,2,7,3,78,,57,76,62,24,33,25,"legends","",1,1,"","21",3.3338887691497803,"Consistent","Disciplined","","",1987,1999,1,1,"",1,"",1,"","","",2,"Spirited","#N/A"
609,,"Justin","Morneau",3,,73,60,39,67,22,,,,20,,,"legends","",1,"","","33",45.36038589477539,,,"","",2003,2016,"","","","","","","","",4,3,"Crafty","#N/A"
610,"Thrillers","Jack","Morris",1,1,7,0,7,66,,88,46,52,38,22,21,"legends","",1,1,"","47",42.36412811279297,"Elite FK","Scholarly","","",1977,1994,1,"","",1,1,"",1,"",4,3,"Disciplined","#N/A"
613,"Mammotanks","Jamie","Moyer",1,1,1,0,13,82,,9,80,78,40,6,6,"legends","","","","","50",27.96746826171875,"Composed","Disciplined","Durable","Competitive",1986,2012,1,1,"",1,"","","",1,2,3,"Disciplined","#N/A"
614,,"Daniel","Murphy",4,,57,78,28,24,21,,,,32,1,0,"legends","",1,"",3,"28",2.29951810836792,"CON vs RHP","Spirited","","",2008,2020,"","","","","","","","",4,3,"Spirited","#N/A"
618,,"Robb","Nen",1,4,1,5,4,28,,89,55,47,27,22,14,"legends","",1,1,"","31",46.81458282470703,"Elite 4F","Scholarly","","",1993,2002,1,"","","",1,1,1,"","",2,"","#N/A"
619,"Rakers","John","Olerud",3,,64,88,48,56,18,,,,30,3,5,"legends","","","","","5",1.6554036140441895,"Outside Pitch","Disciplined","","",1989,2005,"","","","","","","","",4,3,"Scholarly","#N/A"
621,,"Gregg","Olson",1,3,6,5,5,51,,51,87,21,31,,,"legends","",1,1,"","30",25.82548904418945,,,"","",1988,2001,1,1,"",1,"",1,"","",3,3,"Crafty","#N/A"
622,"Empire","Roy","Oswalt",1,1,5,4,8,75,,67,52,82,33,6,6,"legends","",1,1,"","44",22.018693923950195,"Composed","Disciplined","","",2001,2013,1,1,"",1,"",1,1,"",1,3,"Disciplined","#N/A"
625,"Boomers","Tony","Perez",3,,79,68,64,63,33,,,,27,14,6,"legends","",1,1,5,"37",18.42038917541504,"First Pitch Slayer","Competitive","Pinch perfect","Disciplined",1964,1986,"","","","","","","","",4,3,"Scholarly","#N/A"
626,"Empire","Mike","Piazza",2,,90,77,41,56,30,,,,19,35,6,"legends","",1,1,3,"31",16.13425636291504,"Stimulated","Crafty","","",1992,2007,"","","","","","","","",4,3,"Disciplined","#N/A"
627,"Rakers","A.J.","Pierzynski",2,,45,70,36,36,72,,,,37,26,7,"legends","",1,"","","12",12.11114501953125,"Slow Poke","Competitive","","",1998,2016,"","","","","","","","",4,3,"","#N/A"
629,"Boomers","Boog","Powell",3,,72,51,64,40,8,,,,27,17,6,"legends","",1,"",7,"26",42.13938903808594,"Mind Gamer","Crafty","","",1961,1977,"","","","","","","","",4,3,"Spirited","#N/A"
630,"Spirit","Brad","Radke",1,1,6,7,5,92,,63,14,98,38,18,7,"legends","",1,1,"","44",9.299467086791992,"Easy Jumps","Crafty","","",1995,2006,1,1,"",1,"",1,1,"","",3,"Scholarly","#N/A"
631,"Thrillers","Willie","Randolph",4,,35,86,89,73,52,,,,22,1,1,"legends","",1,1,"","30",20.424739837646484,"CON vs LHP","Spirited","","",1975,1992,"","","","","","","","",4,3,"Crafty","#N/A"
632,"Boomers","Phil","Regan",1,3,4,1,3,67,,49,22,67,24,,,"legends","",1,1,"","27",30.220109939575195,,,"","",1960,1972,1,1,"",1,"",1,"","","",3,"Disciplined","#N/A"
633,,"Rick","Reuschel",1,1,11,6,36,97,,73,36,97,22,19,6,"legends","",1,1,"","48",36.00702667236328,"Gets Ahead","Scholarly","","",1972,1991,1,1,"","","",1,"","","",1,"","#N/A"
634,"Boomers","Jim","Rice",9,,73,68,57,38,88,,,,24,36,6,"legends","",1,1,7,"14",0.32433491945266724,"Cannon Arm","Competitive","","",1974,1989,"","","","","","","","",4,3,"Spirited","#N/A"
638,,"Brian","Roberts",4,,35,58,87,39,83,,,,36,9,6,"legends","",1,2,6,"1",12.467575073242188,"Utility","Scholarly","","",2001,2014,"","","","","","","","",4,3,"Disciplined","#N/A"
645,"Joyriders","Bret","Saberhagen",1,1,3,3,18,80,,80,12,95,33,22,14,"legends","",1,1,"","18",33.850154876708984,"Elite 4F","Scholarly","","",1984,2001,1,"","",1,"",1,1,"","",3,"","#N/A"
646,"Empire","Tim","Salmon",9,,82,54,62,51,74,,,,27,,,"legends","",1,1,"","15",47.890533447265625,,,"","",1992,2006,"","","","","","","","",4,3,"","#N/A"
648,"Spirit","Reggie","Sanders",7,,77,30,95,57,61,,,,30,4,7,"legends","",1,1,11,"16",31.94991683959961,"Whiffer","Competitive","","",1991,2007,"","","","","","","","",4,3,"","#N/A"
655,"Thrillers","Steve","Sax",4,,20,82,91,30,40,,,,21,15,6,"legends","",1,1,7,"3",5.297373294830322,"Pinch perfect","Disciplined","","",1981,1994,"","","","","","","","",4,3,"Disciplined","#N/A"
656,"Thrillers","Mike","Schmidt",5,,96,54,79,98,96,,,,35,29,6,"legends","",1,1,3,"20",31.82773780822754,"Magic Hands","Disciplined","Clutch","Spirited",1972,1989,"","","","","","","","",4,3,"Spirited","#N/A"
657,"Originators","Red","Schoendienst",4,,31,96,21,85,33,,,,23,28,6,"legends","",1,2,6,"2",20.428497314453125,"Distractor","Crafty","","",1945,1962,"","","","","","","","",4,3,"Disciplined","#N/A"
659,"Thrillers","Mike","Scioscia",2,,24,70,42,55,71,,,,22,17,6,"legends","",1,"","","14",63.0235710144043,"Mind Gamer","Crafty","Slow Poke","Competitive",1980,1992,"","","","","","","","",4,3,"Crafty","#N/A"
660,"Mammotanks","Kyle","Seager",5,,73,44,21,83,97,,,,29,1,0,"legends","",1,"",4,"15",29.480243682861328,"CON vs RHP","Spirited","","",2011,2021,"","","","","","","","",4,3,"Spirited","#N/A"
662,,"Jeff","Shaw",1,3,6,4,27,82,,66,29,76,36,,,"legends","",1,1,"","41",10.248553276062012,,,"","",1990,2001,1,1,"",1,"",1,"","","",2,"Scholarly","#N/A"
663,"Thrillers","Ozzie","Smith",6,,15,79,92,99,98,,,,31,29,6,"legends","",1,2,"","1",10.492406845092773,"Magic Hands","Disciplined","Dive Wizard","Spirited",1978,1996,"","","","","","","","",4,3,"Disciplined","#N/A"
665,"Rakers","Dave","Stieb",1,1,4,0,6,89,,55,78,57,32,,,"legends","",1,1,"","37",21.96069526672363,,,"","",1979,1998,1,1,"",1,"",1,1,"",2,3,"","#N/A"
666,"Spirit","Terry","Steinbach",2,,51,52,52,59,79,,,,33,,,"legends","",1,1,3,"36",25.60955047607422,,,"","",1986,1999,"","","","","","","","",4,3,"Disciplined","#N/A"
670,"Originators","Jim","Sundberg",2,,41,55,58,62,91,,,,37,3,5,"legends","",1,1,"","10",49.987430572509766,"Outside Pitch","Disciplined","Rally Starter","Spirited",1974,1989,"","","","","","","","",4,3,"","#N/A"
671,,"Rick","Sutcliffe",1,1,17,6,43,78,,59,47,49,24,,,"legends","",1,"","","40",45.00709152221679,,,"","",1976,1994,1,1,"",1,"",1,1,"",3,3,"Crafty","#N/A"
672,"Boomers","Bruce","Sutter",1,4,1,6,22,77,,45,90,78,23,7,6,"legends","",1,1,"","42",12.747828483581543,"K Collector","Competitive","Surrounded","Spirited",1976,1988,1,"","","",1,"",1,"",4,3,"","#N/A"
675,"Thrillers","Frank","Tanana",1,1,6,3,48,84,,88,31,77,33,33,25,"legends","","","","","40",29.884719848632812,"Consistent","Disciplined","","",1973,1993,1,"","",1,"",1,"","",4,2,"Crafty","#N/A"
678,"Boomers","Garry","Templeton",6,,23,57,78,55,72,,,,35,29,7,"legends","",1,2,"","1",9.729496002197266,"Butterfingers","Disciplined","","",1976,1991,"","","","","","","","",4,3,"Disciplined","#N/A"
679,"Boomers","Luis","Tiant",1,2,19,2,3,48,,56,72,79,26,18,7,"legends","",1,1,"","33",6.186994552612305,"Easy Jumps","Crafty","Workhorse","Competitive",1964,1982,1,"","",1,"",1,1,"",4,2,"","#N/A"
680,,"John","Tudor",1,1,1,5,33,75,,52,46,85,23,19,6,"legends","","","","","30",12.969079971313477,"Gets Ahead","Scholarly","Injury Prone","Competitive",1979,1990,1,1,"",1,"",1,"","",3,1,"Disciplined","#N/A"
684,"Joyriders","Greg","Vaughn",7,,88,24,74,59,51,,,,30,15,6,"legends","",1,1,"","23",3.757479190826416,"Pinch perfect","Disciplined","","",1989,2003,"","","","","","","","",4,3,"","#N/A"
687,,"Frank","Viola",1,1,4,2,12,34,,57,40,77,24,,,"legends","","","","","16",16.05274200439453,,,"","",1982,1996,1,1,"",1,"",1,1,"","",3,"","#N/A"
688,"Empire","Billy","Wagner",1,4,6,7,16,40,,98,89,62,23,22,14,"legends","","","","","13",6.507305145263672,"Elite 4F","Scholarly","","",1995,2010,1,"","",1,"","",1,"",2,1,"Spirited","#N/A"
689,"Rakers","Jered","Weaver",1,1,3,6,25,37,,35,73,77,37,6,6,"legends","",1,1,"","36",45.542850494384766,"Composed","Disciplined","","",2006,2017,1,1,"",1,"",1,1,"",3,2,"Crafty","#N/A"
690,"Rakers","Brandon","Webb",1,1,3,4,8,73,,38,69,56,34,33,25,"legends","",1,1,"","17",59.245735168457024,"Consistent","Disciplined","","",2003,2009,1,1,"",1,"",1,"",1,2,2,"Crafty","#N/A"
695,"Empire","Jose","Bautista",9,,94,85,66,75,99,,,,29,0,0,"legends","",1,1,5,"19",11.0360689163208,"POW vs RHP","Spirited","Clutch","Spirited",2004,2018,"","","","","","","","",4,3,"Scholarly","#N/A"
698,"Rakers","Matt","Williams",5,,81,43,60,93,90,,,,30,12,11,"legends","",1,1,6,"9",28.908000946044922,"Little Hack","Scholarly","","",1987,2003,"","","","","","","","",4,3,"Disciplined","#N/A"
699,"Boomers","Willie","Wilson",8,,21,66,99,91,14,,,,20,14,6,"legends","",1,2,11,"6",25.84124755859375,"First Pitch Slayer","Competitive","","",1976,1994,"","","","","","","","",4,3,"Crafty","#N/A"
701,"Spirit","Kerry","Wood",1,1,29,7,11,39,,74,74,9,19,,,"legends","",1,1,"","34",28.86441421508789,,,"","",1998,2012,1,"","","","",1,1,1,"",3,"Crafty","#N/A"
702,,"Butch","Wynegar",2,,25,61,41,73,77,,,,34,,,"legends","",1,2,"","16",9.052627563476562,,,"","",1976,1988,"","","","","","","","",4,3,"","#N/A"
703,,"Eric","Young",4,,16,72,92,29,30,,,,28,9,6,"legends","",1,1,7,"21",17.900318145751953,"Utility","Scholarly","","",1992,2006,"","","","","","","","",4,3,"Spirited","#N/A"
704,"Joyriders","Robin","Yount",6,,49,79,86,88,86,,,,24,4,6,"legends","",1,1,11,"19",29.667800903320312,"Tough Out","Competitive","","",1974,1993,"","","","","","","","",4,3,"Scholarly","#N/A"
772,"Rakers","Mike","Timlin",1,3,4,4,7,74,,73,47,69,21,23,6,"legends","",1,1,"","40",13.53198,"Workhorse","Competitive","Choker","Spirited",1991,2008,1,1,"","","",1,"",1,"",3,"Disciplined","#N/A"
