"localID","teamName","firstName","lastName","primaryPosition","pitcherRole","power","contact","speed","fielding","arm","velocity","junk","accuracy","age","trait","subType","gender","throws","bats","fourSeamFastball","twoSeamFastball","screwball","changeup","forkball","curveball","slider","cutFastball","windup","pitchAngle","rating","league","trait1","chemistry1","trait2","chemistry2"
530,"Joyriders","Tom","Glavine",1,1,7,0,19,90,,54,75,73,19,22,19,0,0,0,1,1,0,1,0,1,1,0,0,3,20.914073944091797,"legends","Elite CH","Scholarly","",""
533,,"Alex","Gordon",5,,67,46,47,59,83,,,,20,27,7,0,1,0,,,,,,,,,4,3,13.304241180419922,"legends","Base Jogger","Disciplined","",""
534,"Thrillers","Goose","Gossage",1,4,6,3,3,35,,97,86,60,35,20,6,0,1,1,1,1,0,1,0,1,0,0,4,2,16.43101692199707,"legends","Rally Stopper","Spirited","Elite 2F","Scholarly"
535,"Joyriders","Mark","Grace",3,,42,93,60,68,10,,,,21,12,11,0,0,0,,,,,,,,,4,3,0.72635418176651,"legends","Little Hack","Scholarly","",""
536,,"Eddie","Guardado",1,3,2,0,7,49,,40,45,63,21,33,26,0,0,1,1,0,0,1,0,0,1,0,0,3,33.8797607421875,"legends","Volatile","Disciplined","",""
537,"Mammotanks","Vladimir","Guerrero",9,,83,87,62,12,75,,,,23,11,6,0,1,1,,,,,,,,,4,3,39.02314758300781,"legends","Bad Ball Hitter","Crafty","Cannon Arm","Competitive"
539,"Thrillers","Ron","Guidry",1,2,4,7,0,68,,88,24,84,23,18,6,0,0,0,1,1,0,0,0,1,1,0,4,3,9.276994705200195,"legends","Pick Officer","Crafty","",""
543,"Originators","Dick","Hall",1,2,13,14,15,45,,33,24,82,34,24,22,0,1,1,1,1,0,1,0,0,1,0,4,2,13.508312225341797,"legends","Two Way (OF)","Spirited","",""
545,,"Brian","Harper",2,,25,78,31,28,39,,,,26,1,1,0,1,1,,,,,,,,,4,3,11.934250831604002,"legends","CON vs LHP","Spirited","",""
547,,"Toby","Harrah",5,,53,76,86,45,94,,,,21,,,0,1,1,,,,,,,,,4,3,31.15818977355957,"legends",,,"",""
548,"Thrillers","Tom","Henke",1,3,5,6,3,64,,63,96,68,38,19,7,0,1,1,1,0,0,0,1,0,1,0,1,2,16.08499526977539,"legends","Falls Behind","Scholarly","",""
549,"Spirit","Pat","Hentgen",1,1,0,0,14,61,,44,58,58,28,25,6,0,1,1,1,0,0,1,0,1,0,1,3,2,38.06552505493164,"legends","Metal Head","Disciplined","",""
550,"Spirit","Roberto","Hernandez",1,4,6,2,2,31,,92,66,48,27,,,0,1,1,1,0,0,0,0,0,1,0,1,3,22.202150344848633,"legends",,,"",""
551,"Thrillers","Keith","Hernandez",3,,49,85,69,74,18,,,,32,1,0,0,0,0,,,,,,,,,4,3,40.335453033447266,"legends","CON vs RHP","Spirited","",""
552,"Boomers","Tom","Herr",4,,15,67,76,67,43,,,,39,,,0,1,2,,,,,,,,,4,3,3.9374842643737793,"legends",,,"",""
554,"Thrillers","Al","Holland",1,3,1,2,22,2,,33,63,47,34,,,0,0,1,1,1,0,1,0,1,0,0,4,2,14.531079292297363,"legends",,,"",""
555,,"Ryan","Howard",3,,96,11,41,44,9,,,,32,0,0,0,0,0,,,,,,,,,4,3,16.4254150390625,"legends","POW vs RHP","Spirited","Easy Target","Crafty"
556,"Rakers","Orlando","Hudson",4,,36,51,75,82,50,,,,39,26,6,0,1,2,,,,,,,,,4,3,21.197731018066406,"legends","Sprinter","Competitive","",""
557,"Mammotanks","Torii","Hunter",8,,66,47,65,78,65,,,,23,29,6,0,1,1,,,,,,,,,4,3,22.984039306640625,"legends","Magic Hands","Disciplined","",""
560,"Spirit","Mike","Jackson",1,3,2,7,0,58,,86,75,40,20,5,13,0,1,1,1,0,0,1,0,1,1,0,1,3,33.00724792480469,"legends","Reverse Splits","Crafty","BB Prone","Disciplined"
561,"Boomers","Tommy","John",1,2,9,5,5,94,,62,58,90,26,6,6,0,0,1,0,1,0,1,0,1,0,1,4,2,43.629302978515625,"legends","Composed","Disciplined","Injury Prone","Competitive"
564,"Spirit","Randy","Johnson",1,1,7,1,7,11,,98,86,74,23,7,6,0,0,1,1,1,0,0,1,0,1,0,1,1,26.465133666992188,"legends","K Collector","Competitive","Elite SL","Scholarly"
565,"Empire","Andruw","Jones",8,,87,33,75,98,81,,,,32,37,6,0,1,1,,,,,,,,,4,3,60.17121124267578,"legends","Dive Wizard","Spirited","",""
567,,"Wally","Joyner",3,,47,76,54,65,7,,,,27,3,2,0,0,0,,,,,,,,,4,3,54.859703063964844,"legends","High Pitch","Disciplined","",""
568,"Rakers","Jason","Kendall",2,,24,84,71,87,79,,,,34,34,7,0,1,1,,,,,,,,,4,3,9.539216995239258,"legends","Injury Prone","Competitive","",""
569,"Joyriders","Chuck","Knoblauch",4,,33,80,95,34,59,,,,20,13,6,0,1,1,,,,,,,,,4,3,3.8110556602478027,"legends","Rally Starter","Spirited","Wild Thrower","Crafty"
570,"Spirit","Paul","Konerko",3,,78,61,40,62,11,,,,21,0,1,0,1,1,,,,,,,,,4,3,30.583213806152344,"legends","POW vs LHP","Spirited","",""
571,"Thrillers","John","Kruk",7,,36,61,60,50,65,,,,21,10,8,0,0,0,,,,,,,,,4,3,14.074439048767088,"legends","Fastball Hitter","Disciplined","Slow Poke","Competitive"
572,"Thrillers","Mike","Krukow",1,1,14,1,24,46,,53,32,55,29,6,7,0,1,1,1,1,0,1,0,1,1,0,1,2,22.72283935546875,"legends","BB Prone","Disciplined","",""
573,,"Mark","Langston",1,1,7,0,15,61,,64,84,56,21,19,7,0,0,1,1,0,0,1,0,1,1,0,3,3,25.6668758392334,"legends","Falls Behind","Scholarly","",""
574,"Boomers","Carney","Lansford",5,,39,83,77,52,75,,,,21,3,4,0,1,1,,,,,,,,,4,3,31.298809051513672,"legends","Inside Pitch","Disciplined","",""
577,"Mammotanks","Barry","Larkin",6,,47,85,91,74,87,,,,36,29,6,0,1,1,,,,,,,,,4,3,49.77908706665038,"legends","Magic Hands","Disciplined","",""
578,,"Adam","LaRoche",3,,74,31,40,62,15,,,,25,8,7,0,0,0,,,,,,,,,4,3,18.84677505493164,"legends","Bad Jumps","Crafty","Pinch perfect","Disciplined"
581,,"Mike","Lieberthal",2,,48,54,35,59,56,,,,34,,,0,1,1,,,,,,,,,4,3,50.49768829345703,"legends",,,"",""
582,"Boomers","Frank","Linzy",1,3,2,2,7,97,,52,48,61,27,18,7,0,1,1,1,0,0,1,0,1,0,0,4,2,64.58843231201172,"legends","Easy Jumps","Crafty","Consistent","Disciplined"
585,"Joyriders","Javy","Lopez",2,,76,59,44,52,64,,,,36,1,1,0,1,1,,,,,,,,,4,3,31.275941848754883,"legends","CON vs LHP","Spirited","Injury Prone","Competitive"
586,"Mammotanks","Mark","Loretta",6,,21,76,50,62,58,,,,23,27,7,0,1,1,,,,,,,,,4,3,0.551327109336853,"legends","Base Jogger","Disciplined","",""
587,"Empire","Derek","Lowe",1,2,7,3,22,86,,38,65,70,28,6,6,0,1,1,0,1,0,1,0,0,1,0,4,2,11.1489896774292,"legends","Composed","Disciplined","",""
590,"Joyriders","Tino","Martinez",3,,73,60,49,53,9,,,,36,14,6,0,1,0,,,,,,,,,4,3,30.256877899169922,"legends","First Pitch Slayer","Competitive","Slow Poke","Competitive"
591,"Joyriders","Edgar","Martinez",5,,76,89,60,38,90,,,,26,2,6,0,1,1,,,,,,,,,4,3,14.142133712768555,"legends","RBI Hero","Spirited","",""
592,"Joyriders","Dennis","Martinez",1,1,3,1,22,81,,51,52,79,39,19,6,0,1,1,1,1,0,1,0,1,1,0,2,3,56.153099060058594,"legends","Gets Ahead","Scholarly","",""
593,"Originators","Tippy","Martinez",1,3,2,3,3,58,,32,78,9,36,18,6,0,0,0,1,0,0,1,0,1,0,1,3,2,45.547615051269524,"legends","Pick Officer","Crafty","",""
596,"Mammotanks","Joe","Mauer",2,,62,84,36,67,93,,,,22,33,25,0,1,0,,,,,,,,,4,3,38.11576843261719,"legends","Consistent","Disciplined","",""
599,"Mammotanks","Fred","McGriff",3,,89,58,59,56,15,,,,24,0,0,0,0,0,,,,,,,,,4,3,26.476789474487305,"legends","POW vs RHP","Spirited","",""
600,,"Kevin","Millwood",1,1,16,2,10,51,,47,65,62,37,,,0,1,1,0,1,0,0,0,1,1,1,0,3,1.1410311460494995,"legends",,,"",""
601,,"Greg","Minton",1,3,6,5,27,94,,59,66,48,32,,,0,1,2,1,1,0,0,0,1,1,0,0,3,1.5939202308654785,"legends",,,"",""
603,"Spirit","Paul","Molitor",5,,54,92,93,69,66,,,,36,3,4,0,1,1,,,,,,,,,4,3,20.793659210205078,"legends","Inside Pitch","Disciplined","Clutch","Spirited"
607,"Spirit","Jeff","Montgomery",1,3,2,7,3,78,,57,76,62,24,33,25,0,1,1,1,1,0,1,0,1,0,0,0,2,3.3338887691497803,"legends","Consistent","Disciplined","",""
609,,"Justin","Morneau",3,,73,60,39,67,22,,,,20,,,0,1,0,,,,,,,,,4,3,45.36038589477539,"legends",,,"",""
610,"Thrillers","Jack","Morris",1,1,7,0,7,66,,88,46,52,38,22,21,0,1,1,1,0,0,1,1,0,1,0,4,3,42.36412811279297,"legends","Elite FK","Scholarly","",""
613,"Mammotanks","Jamie","Moyer",1,1,1,0,13,82,,9,80,78,40,6,6,0,0,0,1,1,0,1,0,0,0,1,2,3,27.96746826171875,"legends","Composed","Disciplined","Durable","Competitive"
614,,"Daniel","Murphy",4,,57,78,28,24,21,,,,32,1,0,0,1,0,,,,,,,,,4,3,2.29951810836792,"legends","CON vs RHP","Spirited","",""
618,,"Robb","Nen",1,4,1,5,4,28,,89,55,47,27,22,14,0,1,1,1,0,0,0,1,1,1,0,0,2,46.81458282470703,"legends","Elite 4F","Scholarly","",""
619,"Rakers","John","Olerud",3,,64,88,48,56,18,,,,30,3,5,0,0,0,,,,,,,,,4,3,1.6554036140441895,"legends","Outside Pitch","Disciplined","",""
621,,"Gregg","Olson",1,3,6,5,5,51,,51,87,21,31,,,0,1,1,1,1,0,1,0,1,0,0,3,3,25.82548904418945,"legends",,,"",""
622,"Empire","Roy","Oswalt",1,1,5,4,8,75,,67,52,82,33,6,6,0,1,1,1,1,0,1,0,1,1,0,1,3,22.018693923950195,"legends","Composed","Disciplined","",""
625,"Boomers","Tony","Perez",3,,79,68,64,63,33,,,,27,14,6,0,1,1,,,,,,,,,4,3,18.42038917541504,"legends","First Pitch Slayer","Competitive","Pinch perfect","Disciplined"
626,"Empire","Mike","Piazza",2,,90,77,41,56,30,,,,19,35,6,0,1,1,,,,,,,,,4,3,16.13425636291504,"legends","Stimulated","Crafty","",""
627,"Rakers","A.J.","Pierzynski",2,,45,70,36,36,72,,,,37,26,7,0,1,0,,,,,,,,,4,3,12.11114501953125,"legends","Slow Poke","Competitive","",""
629,"Boomers","Boog","Powell",3,,72,51,64,40,8,,,,27,17,6,0,1,0,,,,,,,,,4,3,42.13938903808594,"legends","Mind Gamer","Crafty","",""
630,"Spirit","Brad","Radke",1,1,6,7,5,92,,63,14,98,38,18,7,0,1,1,1,1,0,1,0,1,1,0,0,3,9.299467086791992,"legends","Easy Jumps","Crafty","",""
631,"Thrillers","Willie","Randolph",4,,35,86,89,73,52,,,,22,1,1,0,1,1,,,,,,,,,4,3,20.424739837646484,"legends","CON vs LHP","Spirited","",""
632,"Boomers","Phil","Regan",1,3,4,1,3,67,,49,22,67,24,,,0,1,1,1,1,0,1,0,1,0,0,0,3,30.220109939575195,"legends",,,"",""
633,,"Rick","Reuschel",1,1,11,6,36,97,,73,36,97,22,19,6,0,1,1,1,1,0,0,0,1,0,0,0,1,36.00702667236328,"legends","Gets Ahead","Scholarly","",""
634,"Boomers","Jim","Rice",9,,73,68,57,38,88,,,,24,36,6,0,1,1,,,,,,,,,4,3,0.32433491945266724,"legends","Cannon Arm","Competitive","",""
638,,"Brian","Roberts",4,,35,58,87,39,83,,,,36,9,6,0,1,2,,,,,,,,,4,3,12.467575073242188,"legends","Utility","Scholarly","",""
645,"Joyriders","Bret","Saberhagen",1,1,3,3,18,80,,80,12,95,33,22,14,0,1,1,1,0,0,1,0,1,1,0,0,3,33.850154876708984,"legends","Elite 4F","Scholarly","",""
646,"Empire","Tim","Salmon",9,,82,54,62,51,74,,,,27,,,0,1,1,,,,,,,,,4,3,47.890533447265625,"legends",,,"",""
648,"Spirit","Reggie","Sanders",7,,77,30,95,57,61,,,,30,4,7,0,1,1,,,,,,,,,4,3,31.94991683959961,"legends","Whiffer","Competitive","",""
655,"Thrillers","Steve","Sax",4,,20,82,91,30,40,,,,21,15,6,0,1,1,,,,,,,,,4,3,5.297373294830322,"legends","Pinch perfect","Disciplined","",""
656,"Thrillers","Mike","Schmidt",5,,96,54,79,98,96,,,,35,29,6,0,1,1,,,,,,,,,4,3,31.82773780822754,"legends","Magic Hands","Disciplined","Clutch","Spirited"
657,"Originators","Red","Schoendienst",4,,31,96,21,85,33,,,,23,28,6,0,1,2,,,,,,,,,4,3,20.428497314453125,"legends","Distractor","Crafty","",""
659,"Thrillers","Mike","Scioscia",2,,24,70,42,55,71,,,,22,17,6,0,1,0,,,,,,,,,4,3,63.0235710144043,"legends","Mind Gamer","Crafty","Slow Poke","Competitive"
660,"Mammotanks","Kyle","Seager",5,,73,44,21,83,97,,,,29,1,0,0,1,0,,,,,,,,,4,3,29.480243682861328,"legends","CON vs RHP","Spirited","",""
662,,"Jeff","Shaw",1,3,6,4,27,82,,66,29,76,36,,,0,1,1,1,1,0,1,0,1,0,0,0,2,10.248553276062012,"legends",,,"",""
663,"Thrillers","Ozzie","Smith",6,,15,79,92,99,98,,,,31,29,6,0,1,2,,,,,,,,,4,3,10.492406845092773,"legends","Magic Hands","Disciplined","Dive Wizard","Spirited"
665,"Rakers","Dave","Stieb",1,1,4,0,6,89,,55,78,57,32,,,0,1,1,1,1,0,1,0,1,1,0,2,3,21.96069526672363,"legends",,,"",""
666,"Spirit","Terry","Steinbach",2,,51,52,52,59,79,,,,33,,,0,1,1,,,,,,,,,4,3,25.60955047607422,"legends",,,"",""
670,"Originators","Jim","Sundberg",2,,41,55,58,62,91,,,,37,3,5,0,1,1,,,,,,,,,4,3,49.987430572509766,"legends","Outside Pitch","Disciplined","Rally Starter","Spirited"
671,,"Rick","Sutcliffe",1,1,17,6,43,78,,59,47,49,24,,,0,1,0,1,1,0,1,0,1,1,0,3,3,45.00709152221679,"legends",,,"",""
672,"Boomers","Bruce","Sutter",1,4,1,6,22,77,,45,90,78,23,7,6,0,1,1,1,0,0,0,1,0,1,0,4,3,12.747828483581543,"legends","K Collector","Competitive","Surrounded","Spirited"
675,"Thrillers","Frank","Tanana",1,1,6,3,48,84,,88,31,77,33,33,25,0,0,0,1,0,0,1,0,1,0,0,4,2,29.884719848632812,"legends","Consistent","Disciplined","",""
678,"Boomers","Garry","Templeton",6,,23,57,78,55,72,,,,35,29,7,0,1,2,,,,,,,,,4,3,9.729496002197266,"legends","Butterfingers","Disciplined","",""
679,"Boomers","Luis","Tiant",1,2,19,2,3,48,,56,72,79,26,18,7,0,1,1,1,0,0,1,0,1,1,0,4,2,6.186994552612305,"legends","Easy Jumps","Crafty","Workhorse","Competitive"
680,,"John","Tudor",1,1,1,5,33,75,,52,46,85,23,19,6,0,0,0,1,1,0,1,0,1,0,0,3,1,12.969079971313477,"legends","Gets Ahead","Scholarly","Injury Prone","Competitive"
684,"Joyriders","Greg","Vaughn",7,,88,24,74,59,51,,,,30,15,6,0,1,1,,,,,,,,,4,3,3.757479190826416,"legends","Pinch perfect","Disciplined","",""
687,,"Frank","Viola",1,1,4,2,12,34,,57,40,77,24,,,0,0,0,1,1,0,1,0,1,1,0,0,3,16.05274200439453,"legends",,,"",""
688,"Empire","Billy","Wagner",1,4,6,7,16,40,,98,89,62,23,22,14,0,0,0,1,0,0,1,0,0,1,0,2,1,6.507305145263672,"legends","Elite 4F","Scholarly","",""
689,"Rakers","Jered","Weaver",1,1,3,6,25,37,,35,73,77,37,6,6,0,1,1,1,1,0,1,0,1,1,0,3,2,45.542850494384766,"legends","Composed","Disciplined","",""
690,"Rakers","Brandon","Webb",1,1,3,4,8,73,,38,69,56,34,33,25,0,1,1,1,1,0,1,0,1,0,1,2,2,59.245735168457024,"legends","Consistent","Disciplined","",""
695,"Empire","Jose","Bautista",9,,94,85,66,75,99,,,,29,0,0,0,1,1,,,,,,,,,4,3,11.0360689163208,"legends","POW vs RHP","Spirited","Clutch","Spirited"
698,"Rakers","Matt","Williams",5,,81,43,60,93,90,,,,30,12,11,0,1,1,,,,,,,,,4,3,28.908000946044922,"legends","Little Hack","Scholarly","",""
699,"Boomers","Willie","Wilson",8,,21,66,99,91,14,,,,20,14,6,0,1,2,,,,,,,,,4,3,25.84124755859375,"legends","First Pitch Slayer","Competitive","",""
701,"Spirit","Kerry","Wood",1,1,29,7,11,39,,74,74,9,19,,,0,1,1,1,0,0,0,0,1,1,1,0,3,28.86441421508789,"legends",,,"",""
702,,"Butch","Wynegar",2,,25,61,41,73,77,,,,34,,,0,1,2,,,,,,,,,4,3,9.052627563476562,"legends",,,"",""
703,,"Eric","Young",4,,16,72,92,29,30,,,,28,9,6,0,1,1,,,,,,,,,4,3,17.900318145751953,"legends","Utility","Scholarly","",""
704,"Joyriders","Robin","Yount",6,,49,79,86,88,86,,,,24,4,6,0,1,1,,,,,,,,,4,3,29.667800903320312,"legends","Tough Out","Competitive","",""
772,"Rakers","Mike","Timlin",1,3,4,4,7,74,,73,47,69,21,23,6,0,1,1,1,1,0,0,0,1,0,1,0,3,13.53198,"legends","Workhorse","Competitive","Choker","Spirited"
777,,"Jeff","Nelson",1,3,0,3,4,40,,69,99,3,34,,,0,1,1,1,0,0,0,0,0,1,1,0,1,49.146499999999996,"legends",,,"",""
779,"Rakers","Lee","Smith",1,3,1,1,0,64,,94,72,69,22,7,7,0,1,1,1,0,0,0,1,0,1,1,3,2,12.63826,"legends","K Neglecter","Competitive","",""
780,"Spirit","Jorge","Posada",2,,71,42,45,25,74,,,,32,17,6,0,1,2,,,,,,,,,4,3,2.663543,"legends","Mind Gamer","Crafty","",""
782,"Boomers","Tom","Burgmeier",1,3,7,2,5,96,,54,47,81,39,5,12,0,0,0,1,1,0,1,0,0,0,0,4,3,38.30856,"legends","Specialist","Crafty","",""
785,"Empire","Troy","Glaus",5,,88,29,60,60,76,,,,38,,,0,1,1,,,,,,,,,4,3,31.90752,"legends",,,"",""
786,,"Amos","Otis",8,,48,67,85,99,47,,,,27,29,6,0,1,1,,,,,,,,,4,3,18.85701,"legends","Magic Hands","Disciplined","",""
787,,"Rick","Dempsey",2,,37,38,46,91,81,,,,21,,,0,1,1,,,,,,,,,4,3,14.54273,"legends",,,"",""
788,"Originators","Juan","Marichal",1,1,9,2,2,61,,73,42,95,36,19,6,0,1,1,1,0,1,1,0,1,1,0,4,2,10.53195,"legends","Gets Ahead","Scholarly","Elite 4F","Scholarly"
791,"Empire","Luis","Gonzalez",7,,66,73,69,52,31,,,,34,4,6,0,1,0,,,,,,,,,4,3,15.15478,"legends","Tough Out","Competitive","Clutch","Spirited"
796,"Rakers","J.J.","Putz",1,3,6,5,4,66,,72,39,48,34,5,12,0,1,1,1,1,0,0,1,0,1,0,1,3,41.17742,"legends","Specialist","Crafty","",""
798,,"A.J.","Burnett",1,1,18,0,25,32,,78,64,31,29,22,17,0,1,1,1,1,0,0,0,1,0,0,0,2,34.19796,"legends","Elite CB","Scholarly","",""
804,"Empire","Cliff","Lee",1,1,9,5,30,19,,34,65,88,32,18,6,0,0,0,1,1,0,1,0,1,0,1,0,3,0.6838257,"legends","Pick Officer","Crafty","",""
806,,"Orlando","Hernandez",1,1,2,1,88,67,,32,67,33,19,22,19,0,1,1,1,0,0,1,0,1,1,0,1,1,4.152927,"legends","Elite CH","Scholarly","Choker","Spirited"
808,"Originators","Eddie","Mathews",5,,92,70,27,76,92,,,,21,3,2,0,1,0,,,,,,,,,4,3,10.55022,"legends","High Pitch","Disciplined","Easy Target","Crafty"
811,,"Rick","Burleson",6,,22,74,55,85,75,,,,31,,,0,1,1,,,,,,,,,4,3,17.64077,"legends",,,"",""
812,"Empire","Grady","Sizemore",8,,66,40,77,81,35,,,,39,34,7,0,0,0,,,,,,,,,4,3,39.99572,"legends","Injury Prone","Competitive","",""
813,"Joyriders","Jeff","Reardon",1,3,1,3,5,13,,57,75,75,39,,,0,1,1,1,0,0,0,0,1,0,0,3,1,43.85377,"legends",,,"",""
817,,"Kevin","Youkilis",5,,73,57,68,65,29,,,,23,12,10,0,1,1,,,,,,,,,4,3,38.21997,"legends","Big Hack","Scholarly","First Pitch Prayer","Competitive"
819,"Spirit","Steve","Finley",8,,49,59,85,83,46,,,,33,0,0,0,0,0,,,,,,,,,4,3,25.72078,"legends","POW vs RHP","Spirited","",""
820,"Originators","Reggie","Smith",8,,69,68,55,55,68,,,,35,0,0,0,1,2,,,,,,,,,4,3,10.45745,"legends","POW vs RHP","Spirited","High Pitch","Disciplined"
821,,"Jay","Buhner",9,,88,21,46,45,84,,,,19,,,0,1,1,,,,,,,,,4,3,9.640197,"legends",,,"",""
823,"Originators","Willie","Mays",8,,97,91,45,98,63,,,,20,10,8,0,1,1,,,,,,,,,4,3,24.14549,"legends","Fastball Hitter","Disciplined","Magic Hands","Disciplined"
829,,"Ron","Santo",5,,87,83,19,91,97,,,,30,37,6,0,1,1,,,,,,,,,4,3,47.52662,"legends","Dive Wizard","Spirited","",""
830,"Joyriders","Mike","Hampton",1,1,37,19,42,72,,37,53,45,23,7,7,0,0,1,1,1,0,1,0,1,0,1,4,3,26.04747,"legends","K Neglecter","Competitive","",""
831,"Mammotanks","David","Ortiz",3,,98,99,16,25,42,,,,28,3,3,0,0,0,,,,,,,,,4,3,17.64877,"legends","Low Pitch","Disciplined","Clutch","Spirited"
833,,"Adam","Dunn",7,,94,1,55,35,58,,,,32,26,7,0,1,0,,,,,,,,,4,3,41.82464,"legends","Slow Poke","Competitive","",""
834,"Mammotanks","Brian","Wilson",1,3,6,4,0,24,,74,20,19,36,31,7,0,1,1,1,1,0,0,0,1,0,1,1,2,3.458078,"legends","Wild Thing","Spirited","",""
835,"Mammotanks","Bartolo","Colon",1,1,90,0,21,41,,54,64,83,35,23,6,0,1,1,1,1,0,0,0,0,1,0,1,2,43.22758999999999,"legends","Workhorse","Competitive","Meltdown","Spirited"
836,"Spirit","Devon","White",8,,51,39,95,91,32,,,,27,26,6,0,1,2,,,,,,,,,4,3,20.37669,"legends","Sprinter","Competitive","",""
837,"Originators","Billy","Williams",7,,75,84,18,41,86,,,,29,14,7,0,1,0,,,,,,,,,4,3,24.34706,"legends","First Pitch Prayer","Competitive","",""
838,,"Shane","Victorino",8,,35,59,82,75,86,,,,30,12,11,0,1,1,,,,,,,,,4,3,11.31228,"legends","Little Hack","Scholarly","",""
839,"Rakers","Jose","Valentin",6,,70,23,80,44,81,,,,30,9,6,0,1,2,,,,,,,,,4,3,72.34573,"legends","Utility","Scholarly","",""
840,"Rakers","Harold","Baines",9,,62,71,51,32,69,,,,20,1,0,0,0,0,,,,,,,,,4,3,78.75692,"legends","CON vs RHP","Spirited","",""
841,,"Shawn","Green",9,,71,54,72,55,28,,,,27,2,7,0,0,0,,,,,,,,,4,3,13.63182,"legends","RBI Zero","Spirited","",""
842,"Rakers","Mike","Mussina",1,1,3,6,14,87,,67,55,97,37,20,6,0,1,0,1,1,0,0,0,1,0,1,1,3,73.24369,"legends","Rally Stopper","Spirited","Elite CB","Scholarly"
843,,"Greg","Harris",1,2,7,0,40,20,,43,62,15,29,,,0,1,2,1,1,0,1,0,1,0,0,1,3,88.68217,"legends",,,"",""
845,,"Todd","Hundley",2,,72,7,41,42,34,,,,31,,,0,1,2,,,,,,,,,4,3,82.61077,"legends",,,"",""
846,,"Jay","Bell",6,,48,46,70,71,81,,,,23,4,6,0,1,1,,,,,,,,,4,3,86.34738,"legends","Tough Out","Competitive","",""
847,"Rakers","Mark","Ellis",4,,39,54,73,86,59,,,,20,,,0,1,1,,,,,,,,,4,3,8.982443,"legends",,,"",""
848,,"John","Hiller",1,2,2,2,4,43,,49,85,42,20,,,0,0,1,1,1,0,1,0,1,0,0,3,2,11.01847,"legends",,,"",""
849,"Joyriders","Sandy","Alomar Jr.",2,,37,63,45,66,52,,,,27,8,7,0,1,1,,,,,,,,,4,3,10.89738,"legends","Bad Jumps","Crafty","Consistent","Disciplined"
850,"Rakers","Ellis","Burks",9,,77,62,79,64,41,,,,27,26,6,0,1,1,,,,,,,,,4,3,74.08035,"legends","Sprinter","Competitive","",""
851,"Empire","Miguel","Batista",1,2,7,3,21,41,,48,50,12,38,6,7,0,1,1,1,1,0,0,0,1,0,1,0,2,25.24636,"legends","BB Prone","Disciplined","Falls Behind","Scholarly"
852,"Joyriders","Troy","Percival",1,4,4,6,1,28,,76,86,30,23,18,7,0,1,1,1,0,0,1,0,1,0,0,2,3,22.34681,"legends","Easy Jumps","Crafty","Rally Stopper","Spirited"
853,,"Brad","Ziegler",1,3,3,1,6,80,,16,93,60,34,22,18,0,1,1,1,1,0,1,0,0,1,0,0,0,13.112439999999998,"legends","Elite SL","Scholarly","",""
854,"Mammotanks","Joe","Nathan",1,4,12,2,1,43,,92,72,61,33,20,6,0,1,1,1,1,0,0,0,1,1,0,0,3,15.219059999999999,"legends","Rally Stopper","Spirited","Clutch","Spirited"
855,"Spirit","Bret","Boone",4,,62,45,66,47,42,,,,38,,,0,1,1,,,,,,,,,4,3,14.2381,"legends",,,"",""
856,"Empire","Mark","Buehrle",1,1,4,3,14,91,,31,63,96,38,22,19,0,0,0,1,1,0,1,0,1,0,1,0,2,12.08184,"legends","Elite CH","Scholarly","Workhorse","Competitive"
857,"Rakers","Cliff","Floyd",7,,63,44,68,28,60,,,,30,4,7,0,1,0,,,,,,,,,4,3,79.68972,"legends","Whiffer","Competitive","Big Hack","Scholarly"
858,,"Jason","Isringhausen",1,3,14,0,20,16,,57,70,13,20,39,7,0,1,1,1,1,0,0,0,1,0,1,0,3,9.784908,"legends","Meltdown","Spirited","",""
859,,"Bill","Russell",6,,22,73,73,41,98,,,,23,,,0,1,1,,,,,,,,,4,3,88.03036,"legends",,,"",""
860,,"David","Justice",3,,85,64,62,8,14,,,,29,29,7,0,0,0,,,,,,,,,4,3,21.21445,"legends","Butterfingers","Disciplined","",""
861,"Thrillers","Bert","Blyleven",1,1,7,1,5,82,,62,73,93,36,5,13,0,1,1,1,1,0,1,0,1,0,0,4,2,83.67381,"legends","Reverse Splits","Crafty","Elite CB","Scholarly"
862,"Originators","Bob","Locker",1,3,7,3,7,69,,36,57,46,23,6,6,0,1,2,1,1,0,1,0,1,0,0,0,3,82.35081,"legends","Composed","Disciplined","K Neglecter","Competitive"
863,"Mammotanks","Johnny","Damon",8,,47,73,92,72,40,,,,21,29,6,0,0,0,,,,,,,,,4,3,20.27674,"legends","Magic Hands","Disciplined","Noodle Arm","Competitive"
864,"Mammotanks","Mike","Napoli",2,,86,9,37,74,72,,,,33,4,7,0,1,1,,,,,,,,,4,3,21.80435,"legends","Whiffer","Competitive","",""
865,"Boomers","George","Foster",7,,81,52,60,68,67,,,,29,8,7,0,1,1,,,,,,,,,4,3,23.15204,"legends","Bad Jumps","Crafty","",""
866,"Mammotanks","Huston","Street",1,3,2,0,2,73,,53,32,79,21,19,6,0,1,1,1,0,0,1,0,0,1,0,1,3,20.04394,"legends","Gets Ahead","Scholarly","",""
867,"Mammotanks","LaTroy","Hawkins",1,3,3,0,2,66,,75,48,68,23,22,14,0,1,1,1,1,0,0,0,1,1,0,0,2,74.80473,"legends","Elite 4F","Scholarly","",""
